Division Number: 171
Division Date: 16 November 2020 - 21:30

Pension Schemes Bill [Lords]: Report Stage: Amendment 16

Aye Count: 256
No Count: 356
Result: Question accordingly disagreed.

Members recorded
Member,Party,Constituency,Vote,Proxy Member
"Stuart C McDonald","Scottish National Party","Cumbernauld, Kilsyth and Kirkintilloch East","Aye","Patrick Grady"
"John McDonnell","Labour","Hayes and Harlington","Aye","Bell Ribeiro-Addy"
"Pat McFadden","Labour","Wolverhampton South East","Aye","Chris Elmore"
"Conor McGinn","Labour","St Helens North","Aye","Chris Elmore"
"Alison McGovern","Labour","Wirral South","Aye","Chris Elmore"
"Catherine McKinnell","Labour","Newcastle upon Tyne North","Aye","Chris Elmore"
"Anne McLaughlin","Scottish National Party","Glasgow North East","Aye","Patrick Grady"
"Jim McMahon","Labour","Oldham West and Royton","Aye","Chris Elmore"
"Anna McMorrin","Labour","Cardiff North","Aye","Chris Elmore"
"John McNally","Scottish National Party","Falkirk","Aye","Patrick Grady"
"Stephen McPartland","Conservative","Stevenage","No","Stuart Andrew"
"Esther McVey","Conservative","Tatton","No",""
"Ian Mearns","Labour","Gateshead","Aye","Bell Ribeiro-Addy"
"Mark Menzies","Conservative","Fylde","No","Stuart Andrew"
"Johnny Mercer","Conservative","Plymouth, Moor View","No","Stuart Andrew"
"Huw Merriman","Conservative","Bexhill and Battle","No","Stuart Andrew"
"Stephen Metcalfe","Conservative","South Basildon and East Thurrock","No","Stuart Andrew"
"Edward Miliband","Labour","Doncaster North","Aye","Chris Elmore"
"Robin Millar","Conservative","Aberconwy","No",""
"Maria Miller","Conservative","Basingstoke","No Vote Recorded",""
"Amanda Milling","Conservative","Cannock Chase","No","Stuart Andrew"
"Nigel Mills","Conservative","Amber Valley","No","Stuart Andrew"
"Navendu Mishra","Labour","Stockport","Aye","Kim Johnson"
"Andrew Mitchell","Conservative","Sutton Coldfield","No","Stuart Andrew"
"Gagan Mohindra","Conservative","South West Hertfordshire","No",""
"Francie Molloy","Sinn Féin","Mid Ulster","No Vote Recorded",""
"Carol Monaghan","Scottish National Party","Glasgow North West","Aye","Patrick Grady"
"Damien Moore","Conservative","Southport","No",""
"Robbie Moore","Conservative","Keighley","No",""
"Layla Moran","Liberal Democrat","Oxford West and Abingdon","Aye","Wendy Chamberlain"
"Penny Mordaunt","Conservative","Portsmouth North","No","Mark Spencer"
"Jessica Morden","Labour","Newport East","No Vote Recorded",""
"Stephen Morgan","Labour","Portsmouth South","Aye","Chris Elmore"
"Anne Marie Morris","Conservative","Newton Abbot","No","Stuart Andrew"
"David Morris","Conservative","Morecambe and Lunesdale","No","Stuart Andrew"
"Grahame Morris","Labour","Easington","Aye","Chris Elmore"
"James Morris","Conservative","Halesowen and Rowley Regis","No",""
"Joy Morrissey","Conservative","Beaconsfield","No","Stuart Andrew"
"Wendy Morton","Conservative","Aldridge-Brownhills","No","Stuart Andrew"
"Kieran Mullan","Conservative","Crewe and Nantwich","No","Tom Hunt"
"Holly Mumby-Croft","Conservative","Scunthorpe","No","Stuart Andrew"
"David Mundell","Conservative","Dumfriesshire, Clydesdale and Tweeddale","No","Stuart Andrew"
"Ian Murray","Labour","Edinburgh South","Aye","Chris Elmore"
"James Murray","Labour","Ealing North","Aye","Chris Elmore"
"Sheryll Murray","Conservative","South East Cornwall","No","Stuart Andrew"
"Andrew Murrison","Conservative","South West Wiltshire","No",""
"Lisa Nandy","Labour","Wigan","Aye","Chris Elmore"
"Robert Neill","Conservative","Bromley and Chislehurst","No","Stuart Andrew"
"Gavin Newlands","Scottish National Party","Paisley and Renfrewshire North","Aye","Patrick Grady"
"Charlotte Nichols","Labour","Warrington North","Aye",""
"Lia Nici","Conservative","Great Grimsby","No","Stuart Andrew"
"John Nicolson","Scottish National Party","Ochil and South Perthshire","Aye","Patrick Grady"
"Caroline Nokes","Conservative","Romsey and Southampton North","No","Stuart Andrew"
"Jesse Norman","Conservative","Hereford and South Herefordshire","No","Stuart Andrew"
"Alex Norris","Labour","Nottingham North","Aye",""
"Neil O'Brien","Conservative","Harborough","No","Stuart Andrew"
"Brendan O'Hara","Scottish National Party","Argyll and Bute","Aye","Patrick Grady"
"Matthew Offord","Conservative","Hendon","No","Rebecca Harris"
"Sarah Olney","Liberal Democrat","Richmond Park","Aye",""
"Chi Onwurah","Labour","Newcastle upon Tyne Central","No Vote Recorded",""
"Guy Opperman","Conservative","Hexham","No","Stuart Andrew"
"Abena Oppong-Asare","Labour","Erith and Thamesmead","Aye","Chris Elmore"
"Kate Osamor","Labour","Edmonton","Aye","Rachel Hopkins"
"Kate Osborne","Labour","Jarrow","Aye","Bell Ribeiro-Addy"
"Kirsten Oswald","Scottish National Party","East Renfrewshire","Aye","Patrick Grady"
"Taiwo Owatemi","Labour","Coventry North West","Aye","Chris Elmore"
"Sarah Owen","Labour","Luton North","Aye","Chris Elmore"
"Ian Paisley","Democratic Unionist Party","North Antrim","No Vote Recorded",""
"Neil Parish","Conservative","Tiverton and Honiton","No",""
"Priti Patel","Conservative","Witham","No Vote Recorded",""
"Owen Paterson","Conservative","North Shropshire","No","Stuart Andrew"
"Mark Pawsey","Conservative","Rugby","No",""
"Stephanie Peacock","Labour","Barnsley East","No Vote Recorded",""
"Mike Penning","Conservative","Hemel Hempstead","No","Stuart Andrew"
"Matthew Pennycook","Labour","Greenwich and Woolwich","Aye",""
"John Penrose","Conservative","Weston-super-Mare","No","Stuart Andrew"
"Andrew Percy","Conservative","Brigg and Goole","No","Stuart Andrew"
"Toby Perkins","Labour","Chesterfield","Aye",""
"Jess Phillips","Labour","Birmingham, Yardley","Aye","Chris Elmore"
"Bridget Phillipson","Labour","Houghton and Sunderland South","Aye",""
"Chris Philp","Conservative","Croydon South","No","Stuart Andrew"
"Christopher Pincher","Conservative","Tamworth","No",""
"Luke Pollard","Labour","Plymouth, Sutton and Devonport","Aye",""
"Dan Poulter","Conservative","Central Suffolk and North Ipswich","No","Stuart Andrew"
"Rebecca Pow","Conservative","Taunton Deane","No","Stuart Andrew"
"Lucy Powell","Labour","Manchester Central","Aye","Chris Elmore"
"Victoria Prentis","Conservative","Banbury","No","Stuart Andrew"
"Mark Pritchard","Conservative","The Wrekin","No","Stuart Andrew"
"Tom Pursglove","Conservative","Corby","No","Stuart Andrew"
"Jeremy Quin","Conservative","Horsham","No","Stuart Andrew"
"Will Quince","Conservative","Colchester","No","Stuart Andrew"
"Yasmin Qureshi","Labour","Bolton South East","Aye","Chris Elmore"
"Dominic Raab","Conservative","Esher and Walton","No","Stuart Andrew"
"Tom Randall","Conservative","Gedling","No",""
"Angela Rayner","Labour","Ashton-under-Lyne","Aye","Chris Elmore"
"John Redwood","Conservative","Wokingham","No",""
"Steve Reed","Labour","Croydon North","Aye","Chris Elmore"
"Jacob Rees-Mogg","Conservative","North East Somerset","No",""
"Christina Rees","Labour","Neath","Aye","Chris Elmore"
"Ellie Reeves","Labour","Lewisham West and Penge","Aye","Chris Elmore"
"Rachel Reeves","Labour","Leeds West","Aye","Chris Elmore"
"Jonathan Reynolds","Labour","Stalybridge and Hyde","Aye",""
"Bell Ribeiro-Addy","Labour","Streatham","Aye",""
"Nicola Richards","Conservative","West Bromwich East","No","Stuart Andrew"
"Angela Richardson","Conservative","Guildford","No",""
"Marie Rimmer","Labour","St Helens South and Whiston","Aye","Chris Elmore"
"Rob Roberts","Conservative","Delyn","No","Stuart Andrew"
"Laurence Robertson","Conservative","Tewkesbury","No Vote Recorded",""
"Gavin Robinson","Democratic Unionist Party","Belfast East","No",""
"Mary Robinson","Conservative","Cheadle","No","Stuart Andrew"
"Matt Rodda","Labour","Reading East","Aye","Chris Elmore"
"Andrew Rosindell","Conservative","Romford","No","Rebecca Harris"
"Douglas Ross","Conservative","Moray","No","Stuart Andrew"
"Lee Rowley","Conservative","North East Derbyshire","No",""
"Lloyd Russell-Moyle","Labour","Brighton, Kemptown","Aye","Chris Elmore"
"Dean Russell","Conservative","Watford","No","Stuart Andrew"
"David Rutley","Conservative","Macclesfield","No",""
"Gary Sambrook","Conservative","Birmingham, Northfield","No","Stuart Andrew"
"Liz Saville Roberts","Plaid Cymru","Dwyfor Meirionnydd","Aye",""
"Selaine Saxby","Conservative","North Devon","No","Stuart Andrew"
"Paul Scully","Conservative","Sutton and Cheam","No","Stuart Andrew"
"Bob Seely","Conservative","Isle of Wight","No","Stuart Andrew"
"Andrew Selous","Conservative","South West Bedfordshire","No","Rebecca Harris"
"Naz Shah","Labour","Bradford West","Aye","Chris Elmore"
"Jim Shannon","Democratic Unionist Party","Strangford","No",""
"Grant Shapps","Conservative","Welwyn Hatfield","No","Stuart Andrew"
"Alok Sharma","Conservative","Reading West","No","Stuart Andrew"
"Virendra Sharma","Labour","Ealing, Southall","Aye","Chris Elmore"
"Barry Sheerman","Labour","Huddersfield","Aye","Chris Elmore"
"Alec Shelbrooke","Conservative","Elmet and Rothwell","No","Stuart Andrew"
"Tommy Sheppard","Scottish National Party","Edinburgh East","Aye","Patrick Grady"
"Tulip Siddiq","Labour","Hampstead and Kilburn","Aye","Chris Elmore"
"David Simmonds","Conservative","Ruislip, Northwood and Pinner","No",""
"Chris Skidmore","Conservative","Kingswood","No","Stuart Andrew"
"Andy Slaughter","Labour","Hammersmith","Aye","Chris Elmore"
"Alyn Smith","Scottish National Party","Stirling","Aye","Patrick Grady"
"Cat Smith","Labour","Lancaster and Fleetwood","Aye",""
"Chloe Smith","Conservative","Norwich North","No","Stuart Andrew"
"Greg Smith","Conservative","Buckingham","No",""
"Henry Smith","Conservative","Crawley","No","Stuart Andrew"
"Jeff Smith","Labour","Manchester, Withington","Teller - Ayes",""
"Julian Smith","Conservative","Skipton and Ripon","No",""
"Nick Smith","Labour","Blaenau Gwent","Aye","Chris Elmore"
"Royston Smith","Conservative","Southampton, Itchen","No","Stuart Andrew"
"Karin Smyth","Labour","Bristol South","Aye","Chris Elmore"
"Alex Sobel","Labour","Leeds North West","Aye",""
"Amanda Solloway","Conservative","Derby North","No","Stuart Andrew"
"John Spellar","Labour","Warley","Aye",""
"Ben Spencer","Conservative","Runnymede and Weybridge","No",""
"Mark Spencer","Conservative","Sherwood","No",""
"Alexander Stafford","Conservative","Rother Valley","No","Stuart Andrew"
"Keir Starmer","Labour","Holborn and St Pancras","No Vote Recorded",""
"Chris Stephens","Scottish National Party","Glasgow South West","Aye","Patrick Grady"
"Andrew Stephenson","Conservative","Pendle","No","Stuart Andrew"
"Jo Stevens","Labour","Cardiff Central","Aye","Chris Elmore"
"Jane Stevenson","Conservative","Wolverhampton North East","No","Stuart Andrew"
"John Stevenson","Conservative","Carlisle","No",""
"Bob Stewart","Conservative","Beckenham","No","Stuart Andrew"
"Iain Stewart","Conservative","Milton Keynes South","No","Stuart Andrew"
"Jamie Stone","Liberal Democrat","Caithness, Sutherland and Easter Ross","Aye","Wendy Chamberlain"
"Gary Streeter","Conservative","South West Devon","No","Stuart Andrew"
"Wes Streeting","Labour","Ilford North","Aye","Chris Elmore"
"Mel Stride","Conservative","Central Devon","No","Stuart Andrew"
"Graham Stringer","Labour","Blackley and Broughton","No Vote Recorded",""
"Graham Stuart","Conservative","Beverley and Holderness","No","Stuart Andrew"
"Julian Sturdy","Conservative","York Outer","No","Stuart Andrew"
"Zarah Sultana","Labour","Coventry South","Aye","Bell Ribeiro-Addy"
"Rishi Sunak","Conservative","Richmond (Yorks)","No Vote Recorded",""
"James Sunderland","Conservative","Bracknell","No",""
"Desmond Swayne","Conservative","New Forest West","No",""
"Robert Syms","Conservative","Poole","No",""
"Mark Tami","Labour","Alyn and Deeside","Aye",""
"Sam Tarry","Labour","Ilford South","Aye","Chris Elmore"
"Alison Thewliss","Scottish National Party","Glasgow Central","Aye","Patrick Grady"
"Nick Thomas-Symonds","Labour","Torfaen","Aye",""
"Derek Thomas","Conservative","St Ives","No","Stuart Andrew"
"Gareth Thomas","Labour","Harrow West","Aye","Chris Elmore"
"Owen Thompson","Scottish National Party","Midlothian","Aye",""
"Richard Thomson","Scottish National Party","Gordon","Aye",""
"Emily Thornberry","Labour","Islington South and Finsbury","Aye","Chris Elmore"
"Maggie Throup","Conservative","Erewash","No",""
"Stephen Timms","Labour","East Ham","Aye",""
"Edward Timpson","Conservative","Eddisbury","No","Stuart Andrew"
"Kelly Tolhurst","Conservative","Rochester and Strood","No","Stuart Andrew"
"Justin Tomlinson","Conservative","North Swindon","No","Stuart Andrew"
"Michael Tomlinson","Conservative","Mid Dorset and North Poole","Teller - Noes",""
"Craig Tracey","Conservative","North Warwickshire","No","Stuart Andrew"
"Anne-Marie Trevelyan","Conservative","Berwick-upon-Tweed","No Vote Recorded",""
"Jon Trickett","Labour","Hemsworth","Aye","Bell Ribeiro-Addy"
"Laura Trott","Conservative","Sevenoaks","No","Stuart Andrew"
"Elizabeth Truss","Conservative","South West Norfolk","No","Stuart Andrew"
"Tom Tugendhat","Conservative","Tonbridge and Malling","No",""
"Karl Turner","Labour","Kingston upon Hull East","Aye","Chris Elmore"
"Derek Twigg","Labour","Halton","Aye",""
"Liz Twist","Labour","Blaydon","Aye",""
"Shailesh Vara","Conservative","North West Cambridgeshire","No","Stuart Andrew"
"Valerie Vaz","Labour","Walsall South","No Vote Recorded",""
"Martin Vickers","Conservative","Cleethorpes","No","Stuart Andrew"
"Matt Vickers","Conservative","Stockton South","No","Tom Hunt"
"Theresa Villiers","Conservative","Chipping Barnet","No",""
"Christian Wakeford","Conservative","Bury South","No",""
"Robin Walker","Conservative","Worcester","No","Stuart Andrew"
"Charles Walker","Conservative","Broxbourne","No Vote Recorded",""
"Ben Wallace","Conservative","Wyre and Preston North","No","Stuart Andrew"
"Jamie Wallis","Conservative","Bridgend","No","Stuart Andrew"
"David Warburton","Conservative","Somerton and Frome","No","Stuart Andrew"
"Matt Warman","Conservative","Boston and Skegness","No","Stuart Andrew"
"Giles Watling","Conservative","Clacton","No",""
"Suzanne Webb","Conservative","Stourbridge","No","Stuart Andrew"
"Claudia Webbe","Independent","Leicester East","Aye","Bell Ribeiro-Addy"
"Catherine West","Labour","Hornsey and Wood Green","Aye","Chris Elmore"
"Matt Western","Labour","Warwick and Leamington","Aye",""
"Helen Whately","Conservative","Faversham and Mid Kent","No","Stuart Andrew"
"Heather Wheeler","Conservative","South Derbyshire","No","Stuart Andrew"
"Alan Whitehead","Labour","Southampton, Test","Aye",""
"Philippa Whitford","Scottish National Party","Central Ayrshire","Aye","Patrick Grady"
"Mick Whitley","Labour","Birkenhead","Aye",""
"Craig Whittaker","Conservative","Calder Valley","No","Stuart Andrew"
"John Whittingdale","Conservative","Maldon","No","Stuart Andrew"
"Nadia Whittome","Labour","Nottingham East","Aye","Chris Elmore"
"Bill Wiggin","Conservative","North Herefordshire","No",""
"James Wild","Conservative","North West Norfolk","No",""
"Craig Williams","Conservative","Montgomeryshire","No","Stuart Andrew"
"Hywel Williams","Plaid Cymru","Arfon","Aye","Ben Lake"
"Gavin Williamson","Conservative","South Staffordshire","No","Stuart Andrew"
"Munira Wilson","Liberal Democrat","Twickenham","Aye","Wendy Chamberlain"
"Sammy Wilson","Democratic Unionist Party","East Antrim","No",""
"Beth Winter","Labour","Cynon Valley","Aye","Rachel Hopkins"
"Rosie Winterton","Deputy Speaker","Doncaster Central","No Vote Recorded",""
"Pete Wishart","Scottish National Party","Perth and North Perthshire","Aye","Patrick Grady"
"Mike Wood","Conservative","Dudley South","No",""
"William Wragg","Conservative","Hazel Grove","No",""
"Jeremy Wright","Conservative","Kenilworth and Southam","No",""
"Mohammad Yasin","Labour","Bedford","Aye","Chris Elmore"
"Jacob Young","Conservative","Redcar","No","Stuart Andrew"
"Nadhim Zahawi","Conservative","Stratford-on-Avon","No","Stuart Andrew"
"Daniel Zeichner","Labour","Cambridge","Aye",""
