Division Number: 47
Division Date: 16 January 2024 - 17:52

Safety of Rwanda (Asylum and Immigration) Bill Committee: Amendment 10

Aye Count: 68
No Count: 529
Result: Question accordingly disagreed.

Members recorded
Member,Party,Constituency,Vote,Proxy Member
"Luke Pollard","Labour","Plymouth, Sutton and Devonport","No",""
"Dan Poulter","Conservative","Central Suffolk and North Ipswich","No",""
"Rebecca Pow","Conservative","Taunton Deane","No",""
"Lucy Powell","Labour","Manchester Central","No",""
"Victoria Prentis","Conservative","Banbury","No",""
"Mark Pritchard","Conservative","The Wrekin","No",""
"Tom Pursglove","Conservative","Corby","No",""
"Anum Qaisar","Scottish National Party","Airdrie and Shotts","No",""
"Jeremy Quin","Conservative","Horsham","No",""
"Will Quince","Conservative","Colchester","No",""
"Yasmin Qureshi","Labour","Bolton South East","No",""
"Dominic Raab","Conservative","Esher and Walton","No",""
"Tom Randall","Conservative","Gedling","Aye",""
"Angela Rayner","Labour","Ashton-under-Lyne","No",""
"John Redwood","Conservative","Wokingham","Aye",""
"Steve Reed","Labour","Croydon North","No",""
"Jacob Rees-Mogg","Conservative","North East Somerset","Teller - Ayes",""
"Christina Rees","Independent","Neath","No",""
"Ellie Reeves","Labour","Lewisham West and Penge","No",""
"Rachel Reeves","Labour","Leeds West","No Vote Recorded",""
"Jonathan Reynolds","Labour","Stalybridge and Hyde","No Vote Recorded",""
"Bell Ribeiro-Addy","Labour","Streatham","No",""
"Nicola Richards","Conservative","West Bromwich East","No",""
"Angela Richardson","Conservative","Guildford","No",""
"Marie Rimmer","Labour","St Helens South and Whiston","No",""
"Rob Roberts","Independent","Delyn","No",""
"Laurence Robertson","Conservative","Tewkesbury","Aye",""
"Gavin Robinson","Democratic Unionist Party","Belfast East","Aye",""
"Mary Robinson","Conservative","Cheadle","No",""
"Matt Rodda","Labour","Reading East","No",""
"Andrew Rosindell","Conservative","Romford","No Vote Recorded",""
"Douglas Ross","Conservative","Moray","No",""
"Lee Rowley","Conservative","North East Derbyshire","No",""
"Lloyd Russell-Moyle","Labour","Brighton, Kemptown","No",""
"Dean Russell","Conservative","Watford","No",""
"David Rutley","Conservative","Macclesfield","No",""
"Gary Sambrook","Conservative","Birmingham, Northfield","Aye",""
"Liz Saville Roberts","Plaid Cymru","Dwyfor Meirionnydd","No",""
"Selaine Saxby","Conservative","North Devon","No",""
"Paul Scully","Conservative","Sutton and Cheam","No",""
"Bob Seely","Conservative","Isle of Wight","No",""
"Andrew Selous","Conservative","South West Bedfordshire","No",""
"Naz Shah","Labour","Bradford West","No",""
"Michael Shanks","Labour","Rutherglen and Hamilton West","No",""
"Jim Shannon","Democratic Unionist Party","Strangford","Aye",""
"Grant Shapps","Conservative","Welwyn Hatfield","No",""
"Virendra Sharma","Labour","Ealing, Southall","No",""
"Alok Sharma","Conservative","Reading West","No Vote Recorded",""
"Barry Sheerman","Labour","Huddersfield","No",""
"Alec Shelbrooke","Conservative","Elmet and Rothwell","No",""
"Tommy Sheppard","Scottish National Party","Edinburgh East","No",""
"Tulip Siddiq","Labour","Hampstead and Kilburn","No",""
"David Simmonds","Conservative","Ruislip, Northwood and Pinner","No",""
"Andy Slaughter","Labour","Hammersmith","No",""
"Alyn Smith","Scottish National Party","Stirling","No",""
"Cat Smith","Labour","Lancaster and Fleetwood","No",""
"Chloe Smith","Conservative","Norwich North","No",""
"Greg Smith","Conservative","Buckingham","Aye",""
"Henry Smith","Conservative","Crawley","Aye",""
"Jeff Smith","Labour","Manchester, Withington","No",""
"Julian Smith","Conservative","Skipton and Ripon","No",""
"Nick Smith","Labour","Blaenau Gwent","No",""
"Royston Smith","Conservative","Southampton, Itchen","No",""
"Karin Smyth","Labour","Bristol South","No",""
"Alex Sobel","Labour","Leeds North West","No",""
"Amanda Solloway","Conservative","Derby North","No",""
"John Spellar","Labour","Warley","No",""
"Ben Spencer","Conservative","Runnymede and Weybridge","No",""
"Mark Spencer","Conservative","Sherwood","No",""
"Alexander Stafford","Conservative","Rother Valley","No",""
"Keir Starmer","Labour","Holborn and St Pancras","No",""
"Chris Stephens","Scottish National Party","Glasgow South West","No",""
"Andrew Stephenson","Conservative","Pendle","No",""
"Jo Stevens","Labour","Cardiff Central","No",""
"Jane Stevenson","Conservative","Wolverhampton North East","Aye",""
"John Stevenson","Conservative","Carlisle","No",""
"Bob Stewart","Independent","Beckenham","No",""
"Iain Stewart","Conservative","Milton Keynes South","No",""
"Jamie Stone","Liberal Democrat","Caithness, Sutherland and Easter Ross","No",""
"Alistair Strathern","Labour","Mid Bedfordshire","No",""
"Gary Streeter","Conservative","South West Devon","No",""
"Wes Streeting","Labour","Ilford North","No",""
"Mel Stride","Conservative","Central Devon","No",""
"Graham Stringer","Labour","Blackley and Broughton","No",""
"Graham Stuart","Conservative","Beverley and Holderness","No",""
"Julian Sturdy","Conservative","York Outer","No",""
"Zarah Sultana","Labour","Coventry South","No",""
"Rishi Sunak","Conservative","Richmond (Yorks)","No",""
"James Sunderland","Conservative","Bracknell","No",""
"Desmond Swayne","Conservative","New Forest West","Aye",""
"Robert Syms","Conservative","Poole","No",""
"Mark Tami","Labour","Alyn and Deeside","No",""
"Sam Tarry","Labour","Ilford South","No",""
"Alison Thewliss","Scottish National Party","Glasgow Central","No",""
"Nick Thomas-Symonds","Labour","Torfaen","No",""
"Derek Thomas","Conservative","St Ives","No",""
"Gareth Thomas","Labour","Harrow West","No",""
"Owen Thompson","Scottish National Party","Midlothian","No",""
"Richard Thomson","Scottish National Party","Gordon","No",""
"Emily Thornberry","Labour","Islington South and Finsbury","No",""
"Maggie Throup","Conservative","Erewash","No",""
"Stephen Timms","Labour","East Ham","No",""
"Edward Timpson","Conservative","Eddisbury","No",""
"Kelly Tolhurst","Conservative","Rochester and Strood","No",""
"Justin Tomlinson","Conservative","North Swindon","No",""
"Michael Tomlinson","Conservative","Mid Dorset and North Poole","No",""
"Craig Tracey","Conservative","North Warwickshire","No",""
"Anne-Marie Trevelyan","Conservative","Berwick-upon-Tweed","No",""
"Jon Trickett","Labour","Hemsworth","No",""
"Laura Trott","Conservative","Sevenoaks","No",""
"Elizabeth Truss","Conservative","South West Norfolk","Aye",""
"Steve Tuckwell","Conservative","Uxbridge and South Ruislip","No",""
"Tom Tugendhat","Conservative","Tonbridge and Malling","No",""
"Karl Turner","Labour","Kingston upon Hull East","No",""
"Derek Twigg","Labour","Halton","No",""
"Liz Twist","Labour","Blaydon","No",""
"Shailesh Vara","Conservative","North West Cambridgeshire","No",""
"Valerie Vaz","Labour","Walsall South","No",""
"Martin Vickers","Conservative","Cleethorpes","No",""
"Matt Vickers","Conservative","Stockton South","No",""
"Theresa Villiers","Conservative","Chipping Barnet","No",""
"Christian Wakeford","Labour","Bury South","No",""
"Robin Walker","Conservative","Worcester","No",""
"Charles Walker","Conservative","Broxbourne","No",""
"Ben Wallace","Conservative","Wyre and Preston North","No Vote Recorded",""
"Jamie Wallis","Conservative","Bridgend","No",""
"Matt Warman","Conservative","Boston and Skegness","No",""
"Giles Watling","Conservative","Clacton","No",""
"Suzanne Webb","Conservative","Stourbridge","No",""
"Claudia Webbe","Independent","Leicester East","No",""
"Catherine West","Labour","Hornsey and Wood Green","No",""
"Andrew Western","Labour","Stretford and Urmston","No",""
"Matt Western","Labour","Warwick and Leamington","No",""
"Helen Whately","Conservative","Faversham and Mid Kent","No",""
"Heather Wheeler","Conservative","South Derbyshire","No",""
"Alan Whitehead","Labour","Southampton, Test","No",""
"Philippa Whitford","Scottish National Party","Central Ayrshire","No","Marion Fellows"
"Mick Whitley","Labour","Birkenhead","No",""
"Craig Whittaker","Conservative","Calder Valley","No","Marcus Jones"
"John Whittingdale","Conservative","Maldon","No",""
"Nadia Whittome","Labour","Nottingham East","No",""
"Bill Wiggin","Conservative","North Herefordshire","Aye",""
"James Wild","Conservative","North West Norfolk","No",""
"Craig Williams","Conservative","Montgomeryshire","No",""
"Hywel Williams","Plaid Cymru","Arfon","No",""
"Gavin Williamson","Conservative","South Staffordshire","No",""
"Munira Wilson","Liberal Democrat","Twickenham","No",""
"Sammy Wilson","Democratic Unionist Party","East Antrim","Aye",""
"Beth Winter","Labour","Cynon Valley","No",""
"Rosie Winterton","Deputy Speaker","Doncaster Central","No Vote Recorded",""
"Pete Wishart","Scottish National Party","Perth and North Perthshire","No",""
"Mike Wood","Conservative","Dudley South","No",""
"William Wragg","Conservative","Hazel Grove","No",""
"Jeremy Wright","Conservative","Kenilworth and Southam","No",""
"Mohammad Yasin","Labour","Bedford","No",""
"Jacob Young","Conservative","Redcar","No",""
"Nadhim Zahawi","Conservative","Stratford-on-Avon","No",""
"Daniel Zeichner","Labour","Cambridge","No",""
