Division Number: 211
Division Date: 25 January 2021 - 19:00

Opposition Day: Council tax: Government's proposed increase

Aye Count: 210
No Count: 0
Result: Question accordingly agreed.

Members recorded
Member,Party,Constituency,Vote,Proxy Member
"Rachael Maskell","Labour","York Central","Aye","Mark Tami"
"Paul Maskey","Sinn Féin","Belfast West","No Vote Recorded",""
"Christian Matheson","Labour","City of Chester","Aye","Mark Tami"
"Theresa May","Conservative","Maidenhead","No Vote Recorded",""
"Jerome Mayhew","Conservative","Broadland","No Vote Recorded",""
"Paul Maynard","Conservative","Blackpool North and Cleveleys","No Vote Recorded",""
"Steve McCabe","Labour","Birmingham, Selly Oak","Aye","Mark Tami"
"Kerry McCarthy","Labour","Bristol East","Aye","Mark Tami"
"Jason McCartney","Conservative","Colne Valley","No Vote Recorded",""
"Karl McCartney","Conservative","Lincoln","No Vote Recorded",""
"Siobhain McDonagh","Labour","Mitcham and Morden","Aye","Mark Tami"
"Andy McDonald","Labour","Middlesbrough","Aye","Mark Tami"
"Stewart Malcolm McDonald","Scottish National Party","Glasgow South","No Vote Recorded",""
"Stuart C McDonald","Scottish National Party","Cumbernauld, Kilsyth and Kirkintilloch East","No Vote Recorded",""
"John McDonnell","Labour","Hayes and Harlington","Aye","Bell Ribeiro-Addy"
"Pat McFadden","Labour","Wolverhampton South East","Aye","Mark Tami"
"Conor McGinn","Labour","St Helens North","Aye","Mark Tami"
"Alison McGovern","Labour","Wirral South","Aye","Mark Tami"
"Catherine McKinnell","Labour","Newcastle upon Tyne North","Aye","Mark Tami"
"Anne McLaughlin","Scottish National Party","Glasgow North East","No Vote Recorded",""
"Jim McMahon","Labour","Oldham West and Royton","Aye","Mark Tami"
"Anna McMorrin","Labour","Cardiff North","Aye","Mark Tami"
"John McNally","Scottish National Party","Falkirk","No Vote Recorded",""
"Stephen McPartland","Conservative","Stevenage","No Vote Recorded",""
"Esther McVey","Conservative","Tatton","No Vote Recorded",""
"Ian Mearns","Labour","Gateshead","Aye","Bell Ribeiro-Addy"
"Mark Menzies","Conservative","Fylde","No Vote Recorded",""
"Johnny Mercer","Conservative","Plymouth, Moor View","No Vote Recorded",""
"Huw Merriman","Conservative","Bexhill and Battle","No Vote Recorded",""
"Stephen Metcalfe","Conservative","South Basildon and East Thurrock","No Vote Recorded",""
"Edward Miliband","Labour","Doncaster North","Aye","Mark Tami"
"Robin Millar","Conservative","Aberconwy","No Vote Recorded",""
"Maria Miller","Conservative","Basingstoke","No Vote Recorded",""
"Amanda Milling","Conservative","Cannock Chase","No Vote Recorded",""
"Nigel Mills","Conservative","Amber Valley","No Vote Recorded",""
"Navendu Mishra","Labour","Stockport","Aye","Mark Tami"
"Andrew Mitchell","Conservative","Sutton Coldfield","No Vote Recorded",""
"Gagan Mohindra","Conservative","South West Hertfordshire","No Vote Recorded",""
"Francie Molloy","Sinn Féin","Mid Ulster","No Vote Recorded",""
"Carol Monaghan","Scottish National Party","Glasgow North West","No Vote Recorded",""
"Damien Moore","Conservative","Southport","No Vote Recorded",""
"Robbie Moore","Conservative","Keighley","No Vote Recorded",""
"Layla Moran","Liberal Democrat","Oxford West and Abingdon","Aye","Wendy Chamberlain"
"Penny Mordaunt","Conservative","Portsmouth North","No Vote Recorded",""
"Jessica Morden","Labour","Newport East","Aye","Mark Tami"
"Stephen Morgan","Labour","Portsmouth South","Aye","Mark Tami"
"Anne Marie Morris","Conservative","Newton Abbot","No Vote Recorded",""
"David Morris","Conservative","Morecambe and Lunesdale","No Vote Recorded",""
"Grahame Morris","Labour","Easington","Aye","Mark Tami"
"James Morris","Conservative","Halesowen and Rowley Regis","No Vote Recorded",""
"Joy Morrissey","Conservative","Beaconsfield","No Vote Recorded",""
"Wendy Morton","Conservative","Aldridge-Brownhills","No Vote Recorded",""
"Kieran Mullan","Conservative","Crewe and Nantwich","No Vote Recorded",""
"Holly Mumby-Croft","Conservative","Scunthorpe","No Vote Recorded",""
"David Mundell","Conservative","Dumfriesshire, Clydesdale and Tweeddale","No Vote Recorded",""
"Ian Murray","Labour","Edinburgh South","Aye","Mark Tami"
"James Murray","Labour","Ealing North","Aye","Mark Tami"
"Sheryll Murray","Conservative","South East Cornwall","No Vote Recorded",""
"Andrew Murrison","Conservative","South West Wiltshire","No Vote Recorded",""
"Lisa Nandy","Labour","Wigan","Aye","Mark Tami"
"Robert Neill","Conservative","Bromley and Chislehurst","No Vote Recorded",""
"Gavin Newlands","Scottish National Party","Paisley and Renfrewshire North","No Vote Recorded",""
"Charlotte Nichols","Labour","Warrington North","Aye","Mark Tami"
"Lia Nici","Conservative","Great Grimsby","No Vote Recorded",""
"John Nicolson","Scottish National Party","Ochil and South Perthshire","No Vote Recorded",""
"Caroline Nokes","Conservative","Romsey and Southampton North","No Vote Recorded",""
"Jesse Norman","Conservative","Hereford and South Herefordshire","No Vote Recorded",""
"Alex Norris","Labour","Nottingham North","Aye","Mark Tami"
"Neil O'Brien","Conservative","Harborough","No Vote Recorded",""
"Brendan O'Hara","Scottish National Party","Argyll and Bute","No Vote Recorded",""
"Matthew Offord","Conservative","Hendon","No Vote Recorded",""
"Sarah Olney","Liberal Democrat","Richmond Park","Aye","Wendy Chamberlain"
"Chi Onwurah","Labour","Newcastle upon Tyne Central","Aye","Mark Tami"
"Guy Opperman","Conservative","Hexham","No Vote Recorded",""
"Abena Oppong-Asare","Labour","Erith and Thamesmead","Aye","Mark Tami"
"Kate Osamor","Labour","Edmonton","Aye","Bell Ribeiro-Addy"
"Kate Osborne","Labour","Jarrow","Aye","Bell Ribeiro-Addy"
"Kirsten Oswald","Scottish National Party","East Renfrewshire","No Vote Recorded",""
"Taiwo Owatemi","Labour","Coventry North West","Aye","Mark Tami"
"Sarah Owen","Labour","Luton North","Aye","Mark Tami"
"Ian Paisley","Democratic Unionist Party","North Antrim","No Vote Recorded",""
"Neil Parish","Conservative","Tiverton and Honiton","No Vote Recorded",""
"Priti Patel","Conservative","Witham","No Vote Recorded",""
"Owen Paterson","Conservative","North Shropshire","No Vote Recorded",""
"Mark Pawsey","Conservative","Rugby","No Vote Recorded",""
"Stephanie Peacock","Labour","Barnsley East","Aye","Mark Tami"
"Mike Penning","Conservative","Hemel Hempstead","No Vote Recorded",""
"Matthew Pennycook","Labour","Greenwich and Woolwich","Aye","Mark Tami"
"John Penrose","Conservative","Weston-super-Mare","No Vote Recorded",""
"Andrew Percy","Conservative","Brigg and Goole","No Vote Recorded",""
"Toby Perkins","Labour","Chesterfield","Aye","Mark Tami"
"Jess Phillips","Labour","Birmingham, Yardley","Aye","Mark Tami"
"Bridget Phillipson","Labour","Houghton and Sunderland South","Aye","Mark Tami"
"Chris Philp","Conservative","Croydon South","No Vote Recorded",""
"Christopher Pincher","Conservative","Tamworth","No Vote Recorded",""
"Luke Pollard","Labour","Plymouth, Sutton and Devonport","Aye","Mark Tami"
"Dan Poulter","Conservative","Central Suffolk and North Ipswich","No Vote Recorded",""
"Rebecca Pow","Conservative","Taunton Deane","No Vote Recorded",""
"Lucy Powell","Labour","Manchester Central","Aye","Mark Tami"
"Victoria Prentis","Conservative","Banbury","No Vote Recorded",""
"Mark Pritchard","Conservative","The Wrekin","No Vote Recorded",""
"Tom Pursglove","Conservative","Corby","No Vote Recorded",""
"Jeremy Quin","Conservative","Horsham","No Vote Recorded",""
"Will Quince","Conservative","Colchester","No Vote Recorded",""
"Yasmin Qureshi","Labour","Bolton South East","Aye","Mark Tami"
"Dominic Raab","Conservative","Esher and Walton","No Vote Recorded",""
"Tom Randall","Conservative","Gedling","No Vote Recorded",""
"Angela Rayner","Labour","Ashton-under-Lyne","Aye","Mark Tami"
"John Redwood","Conservative","Wokingham","No Vote Recorded",""
"Steve Reed","Labour","Croydon North","Aye","Mark Tami"
"Jacob Rees-Mogg","Conservative","North East Somerset","No Vote Recorded",""
"Christina Rees","Labour","Neath","Aye","Mark Tami"
"Ellie Reeves","Labour","Lewisham West and Penge","Aye","Mark Tami"
"Rachel Reeves","Labour","Leeds West","Aye","Mark Tami"
"Jonathan Reynolds","Labour","Stalybridge and Hyde","Aye","Mark Tami"
"Bell Ribeiro-Addy","Labour","Streatham","Aye",""
"Nicola Richards","Conservative","West Bromwich East","No Vote Recorded",""
"Angela Richardson","Conservative","Guildford","No Vote Recorded",""
"Marie Rimmer","Labour","St Helens South and Whiston","Aye","Mark Tami"
"Rob Roberts","Conservative","Delyn","No Vote Recorded",""
"Laurence Robertson","Conservative","Tewkesbury","No Vote Recorded",""
"Gavin Robinson","Democratic Unionist Party","Belfast East","No Vote Recorded",""
"Mary Robinson","Conservative","Cheadle","No Vote Recorded",""
"Matt Rodda","Labour","Reading East","Aye","Mark Tami"
"Andrew Rosindell","Conservative","Romford","No Vote Recorded",""
"Douglas Ross","Conservative","Moray","No Vote Recorded",""
"Lee Rowley","Conservative","North East Derbyshire","No Vote Recorded",""
"Lloyd Russell-Moyle","Labour","Brighton, Kemptown","Aye","Mark Tami"
"Dean Russell","Conservative","Watford","No Vote Recorded",""
"David Rutley","Conservative","Macclesfield","No Vote Recorded",""
"Gary Sambrook","Conservative","Birmingham, Northfield","No Vote Recorded",""
"Liz Saville Roberts","Plaid Cymru","Dwyfor Meirionnydd","Aye","Ben Lake"
"Selaine Saxby","Conservative","North Devon","No Vote Recorded",""
"Paul Scully","Conservative","Sutton and Cheam","No Vote Recorded",""
"Bob Seely","Conservative","Isle of Wight","No Vote Recorded",""
"Andrew Selous","Conservative","South West Bedfordshire","No Vote Recorded",""
"Naz Shah","Labour","Bradford West","Aye","Mark Tami"
"Jim Shannon","Democratic Unionist Party","Strangford","No Vote Recorded",""
"Grant Shapps","Conservative","Welwyn Hatfield","No Vote Recorded",""
"Alok Sharma","Conservative","Reading West","No Vote Recorded",""
"Virendra Sharma","Labour","Ealing, Southall","Aye","Mark Tami"
"Barry Sheerman","Labour","Huddersfield","Aye","Mark Tami"
"Alec Shelbrooke","Conservative","Elmet and Rothwell","No Vote Recorded",""
"Tommy Sheppard","Scottish National Party","Edinburgh East","No Vote Recorded",""
"Tulip Siddiq","Labour","Hampstead and Kilburn","Aye","Mark Tami"
"David Simmonds","Conservative","Ruislip, Northwood and Pinner","No Vote Recorded",""
"Chris Skidmore","Conservative","Kingswood","No Vote Recorded",""
"Andy Slaughter","Labour","Hammersmith","Aye","Mark Tami"
"Alyn Smith","Scottish National Party","Stirling","No Vote Recorded",""
"Cat Smith","Labour","Lancaster and Fleetwood","Aye","Mark Tami"
"Chloe Smith","Conservative","Norwich North","No Vote Recorded",""
"Greg Smith","Conservative","Buckingham","No Vote Recorded",""
"Henry Smith","Conservative","Crawley","No Vote Recorded",""
"Jeff Smith","Labour","Manchester, Withington","Aye","Mark Tami"
"Julian Smith","Conservative","Skipton and Ripon","No Vote Recorded",""
"Nick Smith","Labour","Blaenau Gwent","Aye","Mark Tami"
"Royston Smith","Conservative","Southampton, Itchen","No Vote Recorded",""
"Karin Smyth","Labour","Bristol South","Aye","Mark Tami"
"Alex Sobel","Labour","Leeds North West","Aye","Mark Tami"
"Amanda Solloway","Conservative","Derby North","No Vote Recorded",""
"John Spellar","Labour","Warley","Teller - Noes",""
"Ben Spencer","Conservative","Runnymede and Weybridge","No Vote Recorded",""
"Mark Spencer","Conservative","Sherwood","No Vote Recorded",""
"Alexander Stafford","Conservative","Rother Valley","No Vote Recorded",""
"Keir Starmer","Labour","Holborn and St Pancras","Aye","Mark Tami"
"Chris Stephens","Scottish National Party","Glasgow South West","No Vote Recorded",""
"Andrew Stephenson","Conservative","Pendle","No Vote Recorded",""
"Jo Stevens","Labour","Cardiff Central","Aye","Mark Tami"
"Jane Stevenson","Conservative","Wolverhampton North East","No Vote Recorded",""
"John Stevenson","Conservative","Carlisle","No Vote Recorded",""
"Bob Stewart","Conservative","Beckenham","No Vote Recorded",""
"Iain Stewart","Conservative","Milton Keynes South","No Vote Recorded",""
"Jamie Stone","Liberal Democrat","Caithness, Sutherland and Easter Ross","No Vote Recorded",""
"Gary Streeter","Conservative","South West Devon","No Vote Recorded",""
"Wes Streeting","Labour","Ilford North","Aye","Mark Tami"
"Mel Stride","Conservative","Central Devon","No Vote Recorded",""
"Graham Stringer","Labour","Blackley and Broughton","Aye","Mark Tami"
"Graham Stuart","Conservative","Beverley and Holderness","No Vote Recorded",""
"Julian Sturdy","Conservative","York Outer","No Vote Recorded",""
"Zarah Sultana","Labour","Coventry South","Aye","Bell Ribeiro-Addy"
"Rishi Sunak","Conservative","Richmond (Yorks)","No Vote Recorded",""
"James Sunderland","Conservative","Bracknell","No Vote Recorded",""
"Desmond Swayne","Conservative","New Forest West","No Vote Recorded",""
"Robert Syms","Conservative","Poole","No Vote Recorded",""
"Mark Tami","Labour","Alyn and Deeside","Aye",""
"Sam Tarry","Labour","Ilford South","Aye","Mark Tami"
"Alison Thewliss","Scottish National Party","Glasgow Central","No Vote Recorded",""
"Nick Thomas-Symonds","Labour","Torfaen","Aye","Mark Tami"
"Derek Thomas","Conservative","St Ives","No Vote Recorded",""
"Gareth Thomas","Labour","Harrow West","Aye","Mark Tami"
"Owen Thompson","Scottish National Party","Midlothian","No Vote Recorded",""
"Richard Thomson","Scottish National Party","Gordon","No Vote Recorded",""
"Emily Thornberry","Labour","Islington South and Finsbury","Aye","Mark Tami"
"Maggie Throup","Conservative","Erewash","No Vote Recorded",""
"Stephen Timms","Labour","East Ham","Aye","Mark Tami"
"Edward Timpson","Conservative","Eddisbury","No Vote Recorded",""
"Kelly Tolhurst","Conservative","Rochester and Strood","No Vote Recorded",""
"Justin Tomlinson","Conservative","North Swindon","No Vote Recorded",""
"Michael Tomlinson","Conservative","Mid Dorset and North Poole","No Vote Recorded",""
"Craig Tracey","Conservative","North Warwickshire","No Vote Recorded",""
"Anne-Marie Trevelyan","Conservative","Berwick-upon-Tweed","No Vote Recorded",""
"Jon Trickett","Labour","Hemsworth","Aye","Bell Ribeiro-Addy"
"Laura Trott","Conservative","Sevenoaks","No Vote Recorded",""
"Elizabeth Truss","Conservative","South West Norfolk","No Vote Recorded",""
"Tom Tugendhat","Conservative","Tonbridge and Malling","No Vote Recorded",""
"Karl Turner","Labour","Kingston upon Hull East","Aye","Mark Tami"
"Derek Twigg","Labour","Halton","Aye","Mark Tami"
"Liz Twist","Labour","Blaydon","Teller - Noes",""
"Shailesh Vara","Conservative","North West Cambridgeshire","No Vote Recorded",""
"Valerie Vaz","Labour","Walsall South","Aye",""
"Martin Vickers","Conservative","Cleethorpes","No Vote Recorded",""
"Matt Vickers","Conservative","Stockton South","No Vote Recorded",""
"Theresa Villiers","Conservative","Chipping Barnet","No Vote Recorded",""
"Christian Wakeford","Conservative","Bury South","No Vote Recorded",""
"Robin Walker","Conservative","Worcester","No Vote Recorded",""
"Charles Walker","Conservative","Broxbourne","No Vote Recorded",""
"Ben Wallace","Conservative","Wyre and Preston North","No Vote Recorded",""
"Jamie Wallis","Conservative","Bridgend","No Vote Recorded",""
"David Warburton","Conservative","Somerton and Frome","No Vote Recorded",""
"Matt Warman","Conservative","Boston and Skegness","No Vote Recorded",""
"Giles Watling","Conservative","Clacton","No Vote Recorded",""
"Suzanne Webb","Conservative","Stourbridge","No Vote Recorded",""
"Claudia Webbe","Independent","Leicester East","Aye","Bell Ribeiro-Addy"
"Catherine West","Labour","Hornsey and Wood Green","Aye","Mark Tami"
"Matt Western","Labour","Warwick and Leamington","Aye","Mark Tami"
"Helen Whately","Conservative","Faversham and Mid Kent","No Vote Recorded",""
"Heather Wheeler","Conservative","South Derbyshire","No Vote Recorded",""
"Alan Whitehead","Labour","Southampton, Test","Aye","Mark Tami"
"Philippa Whitford","Scottish National Party","Central Ayrshire","No Vote Recorded",""
"Mick Whitley","Labour","Birkenhead","Aye","Mark Tami"
"Craig Whittaker","Conservative","Calder Valley","No Vote Recorded",""
"John Whittingdale","Conservative","Maldon","No Vote Recorded",""
"Nadia Whittome","Labour","Nottingham East","Aye","Mark Tami"
"Bill Wiggin","Conservative","North Herefordshire","No Vote Recorded",""
"James Wild","Conservative","North West Norfolk","No Vote Recorded",""
"Craig Williams","Conservative","Montgomeryshire","No Vote Recorded",""
"Hywel Williams","Plaid Cymru","Arfon","Aye","Ben Lake"
"Gavin Williamson","Conservative","South Staffordshire","No Vote Recorded",""
"Munira Wilson","Liberal Democrat","Twickenham","Aye","Wendy Chamberlain"
"Sammy Wilson","Democratic Unionist Party","East Antrim","No Vote Recorded",""
"Beth Winter","Labour","Cynon Valley","Aye","Mark Tami"
"Rosie Winterton","Deputy Speaker","Doncaster Central","No Vote Recorded",""
"Pete Wishart","Scottish National Party","Perth and North Perthshire","No Vote Recorded",""
"Mike Wood","Conservative","Dudley South","No Vote Recorded",""
"William Wragg","Conservative","Hazel Grove","No Vote Recorded",""
"Jeremy Wright","Conservative","Kenilworth and Southam","No Vote Recorded",""
"Mohammad Yasin","Labour","Bedford","Aye","Mark Tami"
"Jacob Young","Conservative","Redcar","No Vote Recorded",""
"Nadhim Zahawi","Conservative","Stratford-on-Avon","No Vote Recorded",""
"Daniel Zeichner","Labour","Cambridge","Aye","Mark Tami"
